0.00567216 0.00791279 0.0104392 0.0132024 0.0161374 0.0192306 0.0224359 0.0257247 0.0291107 0.0325492 0.036067 0.0396186 0.043231 0.0468849 0.0505674 0.0543064 0.0581034 0.0618986 0.0657296 0.0696081 0.073495 0.0774596 0.0814128 0.0854097 0.0894086 0.0934528 0.0974935 0.101566 0.105708 0.109719 0.113924 0.127156 
0.00971473 0.0134229 0.0174858 0.021819 0.0263636 0.031109 0.0359871 0.0409816 0.0460849 0.0512872 0.0566131 0.0619826 0.0674142 0.0729364 0.078494 0.0841446 0.0898466 0.0955768 0.101404 0.107266 0.113181 0.119155 0.125189 0.131261 0.137351 0.143511 0.149632 0.155871 0.162101 0.168303 0.174626 0.193502 
0.0127594 0.0174586 0.0225515 0.027932 0.0335437 0.0393939 0.0453894 0.051508 0.0577629 0.0641429 0.070671 0.0772555 0.083913 0.0906862 0.0974948 0.104432 0.111399 0.118423 0.125582 0.132794 0.140056 0.147383 0.154818 0.162257 0.169769 0.177441 0.184984 0.192665 0.200315 0.207992 0.215753 0.238383 
0.0153363 0.0208165 0.0267176 0.0329182 0.0393587 0.0460539 0.052904 0.059882 0.067014 0.0742806 0.0817076 0.0892083 0.0967891 0.1045 0.112251 0.120146 0.128076 0.136078 0.144237 0.15245 0.160715 0.169064 0.177548 0.18601 0.194592 0.203404 0.212022 0.220781 0.229501 0.238297 0.247138 0.272591 
0.0176319 0.023774 0.0303564 0.037243 0.0443765 0.0517701 0.0593186 0.0669996 0.0748411 0.0828286 0.0909752 0.099212 0.107534 0.115993 0.124505 0.133164 0.141868 0.150659 0.159614 0.16862 0.177684 0.186844 0.196146 0.205424 0.214844 0.224503 0.233962 0.243563 0.25312 0.262852 0.272539 0.300257 
0.0197351 0.0264619 0.0336396 0.0411224 0.0488565 0.0568481 0.0649942 0.0732761 0.0817217 0.0903232 0.0990777 0.107929 0.116874 0.125956 0.1351 0.144391 0.153741 0.16319 0.172795 0.182452 0.192171 0.201996 0.211954 0.221906 0.232009 0.24233 0.252476 0.262775 0.273029 0.283557 0.293958 0.323595 
0.0216952 0.0289503 0.0366623 0.0446761 0.052943 0.061458 0.0701256 0.0789349 0.0879073 0.0970414 0.106321 0.115703 0.125185 0.134802 0.144487 0.154315 0.164213 0.174215 0.184364 0.194563 0.204846 0.21524 0.225751 0.236287 0.246976 0.257853 0.268592 0.279496 0.290352 0.301549 0.312564 0.343868 
0.0235427 0.0312833 0.0394824 0.0479774 0.0567239 0.0657052 0.0748369 0.0841123 0.0935504 0.103154 0.112895 0.122743 0.132696 0.142777 0.152931 0.163219 0.173602 0.18408 0.194697 0.205371 0.216158 0.22706 0.238055 0.249115 0.260317 0.271673 0.282922 0.294355 0.305745 0.317504 0.329053 0.361839 
0.0252992 0.0334898 0.0421357 0.0510712 0.0602544 0.0696578 0.07921 0.0889061 0.0987643 0.108787 0.118941 0.129193 0.139563 0.150042 0.160614 0.171305 0.182133 0.193035 0.20407 0.215172 0.226416 0.237781 0.2492 0.260725 0.272378 0.284149 0.295851 0.307764 0.319641 0.331884 0.343902 0.378026 
0.0269798 0.0355919 0.0446529 0.0539959 0.0635777 0.0733648 0.0832998 0.093379 0.103619 0.114017 0.124538 0.13515 0.14589 0.156723 0.167677 0.17873 0.189973 0.201265 0.212675 0.22416 0.235816 0.247594 0.259404 0.271339 0.283401 0.295542 0.307654 0.320012 0.332338 0.344989 0.357422 0.392761 
0.0285934 0.0376034 0.0470534 0.0567735 0.0667241 0.0768657 0.087151 0.0975793 0.108159 0.118895 0.129749 0.140685 0.151764 0.162921 0.174229 0.185611 0.197246 0.208893 0.220636 0.232468 0.244495 0.256648 0.268827 0.281132 0.293571 0.306045 0.31853 0.331292 0.344027 0.357029 0.369841 0.406296 
0.030146 0.0395336 0.0493508 0.0594246 0.0697183 0.0801905 0.0907983 0.101544 0.112421 0.123462 0.134625 0.145864 0.157257 0.168713 0.180353 0.192033 0.20403 0.216008 0.22805 0.240202 0.252563 0.265066 0.277599 0.290233 0.303013 0.315791 0.32862 0.341751 0.354863 0.368171 0.381332 0.418818 
